Send	190.577	Receive	190.577	delay	0.000405414	Index	236	OverHead	1	Hop	2	retrans	0	
Send	190.577	Receive	190.578	delay	0.000414414	Index	237	OverHead	1	Hop	2	retrans	0	
Send	190.578	Receive	190.578	delay	0.000378412	Index	238	OverHead	1	Hop	2	retrans	0	
Send	190.578	Receive	190.579	delay	0.000414412	Index	239	OverHead	1	Hop	2	retrans	0	
Send	190.579	Receive	190.579	delay	0.000387412	Index	240	OverHead	1	Hop	2	retrans	0	
Send	190.579	Receive	190.579	delay	0.000405412	Index	241	OverHead	1	Hop	2	retrans	0	
Send	190.579	Receive	190.58	delay	0.000423412	Index	242	OverHead	1	Hop	2	retrans	0	
Send	190.58	Receive	190.58	delay	0.000405412	Index	243	OverHead	2	Hop	2	retrans	0	
Send	190.58	Receive	190.581	delay	0.000618987	Index	244	OverHead	1	Hop	2	retrans	0	
Send	190.581	Receive	190.582	delay	0.000625412	Index	245	OverHead	1	Hop	2	retrans	0	
Send	190.582	Receive	190.582	delay	0.000324412	Index	246	OverHead	1	Hop	2	retrans	0	
Send	190.582	Receive	190.582	delay	0.000405412	Index	247	OverHead	2	Hop	2	retrans	0	
Send	190.582	Receive	190.583	delay	0.000432412	Index	248	OverHead	3	Hop	2	retrans	0	
Send	190.583	Receive	190.583	delay	0.000423412	Index	249	OverHead	3	Hop	2	retrans	0	
Send	190.583	Receive	190.584	delay	0.000573986	Index	250	OverHead	2	Hop	2	retrans	0	
Send	190.584	Receive	190.584	delay	0.000715412	Index	251	OverHead	2	Hop	2	retrans	0	
Send	190.584	Receive	190.585	delay	0.000333412	Index	252	OverHead	1	Hop	2	retrans	0	
Send	190.585	Receive	190.585	delay	0.000423412	Index	253	OverHead	3	Hop	2	retrans	0	
Send	190.585	Receive	190.586	delay	0.000387412	Index	254	OverHead	2	Hop	2	retrans	0	
Send	190.586	Receive	190.586	delay	0.00044141	Index	255	OverHead	1	Hop	2	retrans	0	
Send	190.586	Receive	190.586	delay	0.00034241	Index	256	OverHead	1	Hop	2	retrans	0	
Send	190.586	Receive	190.587	delay	0.00041441	Index	257	OverHead	1	Hop	2	retrans	0	
Send	190.587	Receive	190.587	delay	0.00038741	Index	258	OverHead	1	Hop	2	retrans	0	
Send	190.587	Receive	190.588	delay	0.00039641	Index	259	OverHead	1	Hop	2	retrans	0	
Send	190.588	Receive	190.588	delay	0.00042341	Index	260	OverHead	1	Hop	2	retrans	0	
Send	190.588	Receive	190.588	delay	0.00045041	Index	261	OverHead	1	Hop	2	retrans	0	
Send	190.588	Receive	190.589	delay	0.00038741	Index	262	OverHead	1	Hop	2	retrans	0	
Send	190.589	Receive	190.589	delay	0.00033341	Index	263	OverHead	1	Hop	2	retrans	0	
Send	190.589	Receive	190.59	delay	0.00044141	Index	264	OverHead	1	Hop	2	retrans	0	
Send	190.59	Receive	190.59	delay	0.00039641	Index	265	OverHead	1	Hop	2	retrans	0	
Send	190.59	Receive	190.59	delay	0.00038741	Index	266	OverHead	1	Hop	2	retrans	0	
Send	190.59	Receive	190.591	delay	0.00035141	Index	267	OverHead	1	Hop	2	retrans	0	
Send	190.591	Receive	190.591	delay	0.00039641	Index	268	OverHead	1	Hop	2	retrans	0	
Send	190.591	Receive	190.591	delay	0.00036941	Index	269	OverHead	1	Hop	2	retrans	0	
Send	190.591	Receive	190.592	delay	0.00044141	Index	270	OverHead	1	Hop	2	retrans	0	
Send	190.592	Receive	190.592	delay	0.00039641	Index	271	OverHead	1	Hop	2	retrans	0	
Send	190.592	Receive	190.593	delay	0.00045941	Index	272	OverHead	1	Hop	2	retrans	0	
Send	190.593	Receive	190.593	delay	0.00035141	Index	273	OverHead	1	Hop	2	retrans	0	
Send	190.593	Receive	190.594	delay	0.000423408	Index	274	OverHead	1	Hop	2	retrans	0	
Send	190.594	Receive	190.594	delay	0.000450408	Index	275	OverHead	2	Hop	2	retrans	0	
Send	190.594	Receive	190.595	delay	0.000618981	Index	276	OverHead	2	Hop	2	retrans	0	
Send	190.595	Receive	190.595	delay	0.000360408	Index	277	OverHead	1	Hop	2	retrans	0	
Send	190.595	Receive	190.596	delay	0.000600981	Index	278	OverHead	2	Hop	2	retrans	0	
Send	190.596	Receive	190.596	delay	0.000562408	Index	279	OverHead	3	Hop	2	retrans	0	
Send	190.596	Receive	190.597	delay	0.000600981	Index	280	OverHead	2	Hop	2	retrans	0	
Send	190.597	Receive	190.597	delay	0.000351408	Index	281	OverHead	2	Hop	2	retrans	0	
Send	190.597	Receive	190.597	delay	0.000360408	Index	282	OverHead	2	Hop	2	retrans	0	
Send	190.597	Receive	190.598	delay	0.000432408	Index	283	OverHead	1	Hop	2	retrans	0	
Send	190.598	Receive	190.598	delay	0.000441408	Index	284	OverHead	1	Hop	2	retrans	0	
Send	190.598	Receive	190.599	delay	0.000459408	Index	285	OverHead	1	Hop	2	retrans	0	
Send	190.599	Receive	190.599	delay	0.000423408	Index	286	OverHead	1	Hop	2	retrans	0	
